gene_id	gene_biotype	gene_name
ENSG00000136807	protein_coding	CDK9
ENSG00000136877	protein_coding	FPGS
ENSG00000106991	protein_coding	ENG
ENSG00000225032	antisense	AL162586.1
ENSG00000106992	protein_coding	AK1
ENSG00000257524	protein_coding	AL157935.2
ENSG00000160408	protein_coding	ST6GALNAC6
ENSG00000136840	protein_coding	ST6GALNAC4
ENSG00000167103	protein_coding	PIP5KL1
ENSG00000227218	antisense	AL157935.1
ENSG00000136908	protein_coding	DPM2
ENSG00000167106	protein_coding	FAM102A
ENSG00000230848	antisense	AL360268.2
ENSG00000171169	protein_coding	NAIF1
ENSG00000148339	protein_coding	SLC25A25
ENSG00000230536	antisense	AL360268.1
ENSG00000234771	antisense	SLC25A25-AS1
ENSG00000148334	protein_coding	PTGES2
ENSG00000232850	lincRNA	AL590708.1
ENSG00000148346	protein_coding	LCN2
ENSG00000171159	protein_coding	C9orf16
ENSG00000148337	protein_coding	CIZ1
ENSG00000106976	protein_coding	DNM1
ENSG00000167110	protein_coding	GOLGA2
ENSG00000175854	protein_coding	SWI5
ENSG00000167112	protein_coding	TRUB2
ENSG00000272696	antisense	AL359091.4
ENSG00000167113	protein_coding	COQ4
ENSG00000167114	protein_coding	SLC27A4
ENSG00000167118	protein_coding	URM1
ENSG00000272593	lincRNA	AL359091.3
ENSG00000207955	lincRNA	AL359091.1
ENSG00000167123	protein_coding	CERCAM
ENSG00000136811	protein_coding	ODF2
ENSG00000225951	antisense	ODF2-AS1
ENSG00000119392	protein_coding	GLE1
ENSG00000228395	antisense	AL356481.1
ENSG00000197694	protein_coding	SPTAN1
ENSG00000280758	antisense	AL356481.3
ENSG00000119333	protein_coding	WDR34
ENSG00000234705	antisense	HMGA1P4
ENSG00000119335	protein_coding	SET
ENSG00000160447	protein_coding	PKN3
ENSG00000160446	protein_coding	ZDHHC12
ENSG00000223478	antisense	AL441992.1
ENSG00000160445	protein_coding	ZER1
ENSG00000107021	protein_coding	TBC1D13
ENSG00000167136	protein_coding	ENDOG
ENSG00000198917	protein_coding	SPOUT1
ENSG00000171097	protein_coding	KYAT1
ENSG00000136802	protein_coding	LRRC8A
ENSG00000175287	protein_coding	PHYHD1
ENSG00000251184	protein_coding	AL672142.1
ENSG00000175283	protein_coding	DOLK
ENSG00000095319	protein_coding	NUP188
ENSG00000267834	lincRNA	AL592211.1
ENSG00000148341	protein_coding	SH3GLB2
ENSG00000148343	protein_coding	MIGA2
ENSG00000167130	protein_coding	DOLPP1
ENSG00000095321	protein_coding	CRAT
ENSG00000234055	antisense	AL158151.2
ENSG00000119383	protein_coding	PTPA
ENSG00000268707	lincRNA	AL158151.4
ENSG00000188483	protein_coding	IER5L
ENSG00000268050	antisense	AL158151.3
ENSG00000204055	antisense	AL158151.1
ENSG00000235007	lincRNA	AL161785.2
ENSG00000241084	lincRNA	AL161785.3
ENSG00000224307	lincRNA	AL161785.1
ENSG00000179082	lincRNA	C9orf106
ENSG00000268615	lincRNA	AL353803.5
ENSG00000233901	lincRNA	LINC01503
ENSG00000230676	lincRNA	AL353803.2
ENSG00000226355	lincRNA	AL353803.1
ENSG00000261334	lincRNA	AL353803.4
ENSG00000227619	lincRNA	AL391056.1
ENSG00000148335	protein_coding	NTMT1
ENSG00000179058	protein_coding	C9orf50
ENSG00000148331	protein_coding	ASB6
ENSG00000234789	antisense	AL590369.1
ENSG00000167157	protein_coding	PRRX2
ENSG00000236024	antisense	PRRX2-AS1
ENSG00000148344	protein_coding	PTGES
ENSG00000136816	protein_coding	TOR1B
ENSG00000136827	protein_coding	TOR1A
ENSG00000136819	protein_coding	C9orf78
ENSG00000136878	protein_coding	USP20
ENSG00000187239	protein_coding	FNBP1
ENSG00000230684	antisense	AL158207.2
ENSG00000270755	lincRNA	AL136141.1
ENSG00000148358	protein_coding	GPR107
ENSG00000196979	lincRNA	AL360004.1
ENSG00000107130	protein_coding	NCS1
ENSG00000148357	protein_coding	HMCN2
ENSG00000130707	protein_coding	ASS1
ENSG00000107164	protein_coding	FUBP3
ENSG00000130711	protein_coding	PRDM12
ENSG00000130713	protein_coding	EXOSC2
ENSG00000097007	protein_coding	ABL1
ENSG00000188710	protein_coding	QRFP
ENSG00000130720	protein_coding	FIBCD1
ENSG00000236658	antisense	AL161733.1
ENSG00000050555	protein_coding	LAMC3
ENSG00000126878	protein_coding	AIF1L
ENSG00000126883	protein_coding	NUP214
ENSG00000236986	antisense	AL157938.2
ENSG00000246851	antisense	AL157938.3
ENSG00000126882	protein_coding	FAM78A
ENSG00000160539	protein_coding	PLPP7
ENSG00000130723	protein_coding	PRRC2B
ENSG00000176868	antisense	AL358781.1
ENSG00000130714	protein_coding	POMT1
ENSG00000230289	antisense	AL358781.2
ENSG00000130717	protein_coding	UCK1
ENSG00000283526	protein_coding	PRRT1B
ENSG00000107263	protein_coding	RAPGEF1
ENSG00000236687	lincRNA	AL160271.1
ENSG00000160563	protein_coding	MED27
ENSG00000196358	protein_coding	NTNG2
ENSG00000107290	protein_coding	SETX
ENSG00000125482	protein_coding	TTF1
ENSG00000188523	protein_coding	CFAP77
ENSG00000125492	protein_coding	BARHL1
ENSG00000125485	protein_coding	DDX31
ENSG00000125484	protein_coding	GTF3C4
ENSG00000165695	protein_coding	AK8
ENSG00000165698	protein_coding	SPACA9
ENSG00000165699	protein_coding	TSC1
ENSG00000165702	protein_coding	GFI1B
ENSG00000148308	protein_coding	GTF3C5
ENSG00000170835	protein_coding	CEL
ENSG00000160271	protein_coding	RALGDS
ENSG00000285245	protein_coding	AL162417.1
ENSG00000148288	protein_coding	GBGT1
ENSG00000171102	protein_coding	OBP2B
ENSG00000175164	protein_coding	ABO
ENSG00000148296	protein_coding	SURF6
ENSG00000148297	protein_coding	MED22
ENSG00000148303	protein_coding	RPL7A
ENSG00000148290	protein_coding	SURF1
ENSG00000148291	protein_coding	SURF2
ENSG00000148248	protein_coding	SURF4
ENSG00000198870	protein_coding	STKLD1
ENSG00000148300	protein_coding	REXO4
ENSG00000160323	protein_coding	ADAMTS13
ENSG00000160325	protein_coding	CACFD1
ENSG00000160326	protein_coding	SLC2A6
ENSG00000187616	protein_coding	MYMK
ENSG00000197859	protein_coding	ADAMTSL2
ENSG00000196990	protein_coding	FAM163B
ENSG00000261018	antisense	AC002101.1
ENSG00000123454	protein_coding	DBH
ENSG00000225756	antisense	DBH-AS1
ENSG00000123453	protein_coding	SARDH
ENSG00000160293	protein_coding	VAV2
ENSG00000235106	protein_coding	BRD3OS
ENSG00000169925	protein_coding	BRD3
ENSG00000235138	antisense	AL445931.1
ENSG00000273249	antisense	BX649632.1
ENSG00000196363	protein_coding	WDR5
ENSG00000273473	lincRNA	BX649601.1
ENSG00000223729	lincRNA	LINC02247
ENSG00000186350	protein_coding	RXRA
ENSG00000223795	lincRNA	AL669970.1
ENSG00000228877	lincRNA	AL669970.3
ENSG00000227150	lincRNA	AL669970.2
ENSG00000130635	protein_coding	COL5A1
ENSG00000204011	antisense	COL5A1-AS1
ENSG00000160339	protein_coding	FCN2
ENSG00000085265	protein_coding	FCN1
ENSG00000236403	lincRNA	AL353611.1
ENSG00000130558	protein_coding	OLFM1
ENSG00000227958	lincRNA	AL390778.1
ENSG00000233936	lincRNA	AL390778.2
ENSG00000178243	lincRNA	C9orf62
ENSG00000235572	lincRNA	AL353615.1
ENSG00000225361	antisense	PPP1R26-AS1
ENSG00000196422	protein_coding	PPP1R26
ENSG00000160345	protein_coding	C9orf116
ENSG00000122140	protein_coding	MRPS2
ENSG00000226706	antisense	AL161452.1
ENSG00000160349	protein_coding	LCN1
ENSG00000122136	protein_coding	OBP2A
ENSG00000122133	protein_coding	PAEP
ENSG00000237339	lincRNA	LINC01502
ENSG00000236543	protein_coding	AL354761.1
ENSG00000204007	protein_coding	GLT6D1
ENSG00000148386	protein_coding	LCN9
ENSG00000165643	protein_coding	SOHLH1
ENSG00000107147	protein_coding	KCNT1
ENSG00000130559	protein_coding	CAMSAP1
ENSG00000238058	antisense	AL355574.1
ENSG00000130560	protein_coding	UBAC1
ENSG00000148411	protein_coding	NACC2
ENSG00000260193	lincRNA	AL138781.1
ENSG00000238227	protein_coding	TMEM250
ENSG00000275329	lincRNA	AL138781.2
ENSG00000107187	protein_coding	LHX3
ENSG00000165661	protein_coding	QSOX2
ENSG00000260220	protein_coding	CCDC187
ENSG00000283769	antisense	CR392000.2
ENSG00000262075	lincRNA	AC174065.1
ENSG00000160360	protein_coding	GPSM1
ENSG00000213221	protein_coding	DNLZ
ENSG00000187796	protein_coding	CARD9
ENSG00000165684	protein_coding	SNAPC4
ENSG00000165689	protein_coding	ENTR1
ENSG00000165688	protein_coding	PMPCA
ENSG00000148384	protein_coding	INPP5E
ENSG00000148396	protein_coding	SEC16A
ENSG00000196366	lincRNA	C9orf163
ENSG00000148400	protein_coding	NOTCH1
ENSG00000227512	antisense	AL592301.1
ENSG00000237886	antisense	NALT1
ENSG00000279141	lincRNA	AL590226.2
ENSG00000228401	antisense	AL590226.1
ENSG00000172889	protein_coding	EGFL7
ENSG00000169692	protein_coding	AGPAT2
ENSG00000165716	protein_coding	FAM69B
ENSG00000233016	antisense	SNHG7
ENSG00000187922	protein_coding	LCN10
ENSG00000204003	protein_coding	AL355987.1
ENSG00000267206	protein_coding	LCN6
ENSG00000204001	protein_coding	LCN8
ENSG00000177984	protein_coding	LCN15
ENSG00000244187	protein_coding	TMEM141
ENSG00000272896	protein_coding	AL355987.3
ENSG00000213213	protein_coding	CCDC183
ENSG00000228544	antisense	CCDC183-AS1
ENSG00000196642	protein_coding	RABL6
ENSG00000232434	protein_coding	AJM1
ENSG00000054148	protein_coding	PHPT1
ENSG00000177943	protein_coding	MAMDC4
ENSG00000107223	protein_coding	EDF1
ENSG00000127191	protein_coding	TRAF2
ENSG00000159069	protein_coding	FBXW5
ENSG00000176919	protein_coding	C8G
ENSG00000184925	protein_coding	LCN12
ENSG00000198454	lincRNA	PRR31
ENSG00000107317	protein_coding	PTGDS
ENSG00000284341	protein_coding	AL807752.7
ENSG00000214402	protein_coding	LCNL1
ENSG00000148362	protein_coding	PAXX
ENSG00000169583	protein_coding	CLIC3
ENSG00000107331	protein_coding	ABCA2
ENSG00000180539	antisense	C9orf139
ENSG00000180549	protein_coding	FUT7
ENSG00000279073	protein_coding	AL807752.6
ENSG00000107281	protein_coding	NPDC1
ENSG00000054179	protein_coding	ENTPD2
ENSG00000236394	antisense	AL807752.4
ENSG00000229257	antisense	AL807752.2
ENSG00000186193	protein_coding	SAPCD2
ENSG00000231864	antisense	AL807752.3
ENSG00000197355	protein_coding	UAP1L1
ENSG00000268996	antisense	MAN1B1-DT
ENSG00000177239	protein_coding	MAN1B1
ENSG00000176978	protein_coding	DPP7
ENSG00000176884	protein_coding	GRIN1
ENSG00000184709	protein_coding	LRRC26
ENSG00000261793	protein_coding	AL929554.1
ENSG00000185863	protein_coding	TMEM210
ENSG00000176248	protein_coding	ANAPC2
ENSG00000176101	protein_coding	SSNA1
ENSG00000176058	protein_coding	TPRN
ENSG00000187713	protein_coding	TMEM203
ENSG00000188566	protein_coding	NDOR1
ENSG00000284976	protein_coding	BX255925.3
ENSG00000212864	protein_coding	RNF208
ENSG00000197191	protein_coding	CYSRT1
ENSG00000233198	protein_coding	RNF224
ENSG00000198569	protein_coding	SLC34A3
ENSG00000188229	protein_coding	TUBB4B
ENSG00000188163	protein_coding	FAM166A
ENSG00000275549	antisense	STPG3-AS1
ENSG00000197768	protein_coding	STPG3
ENSG00000188986	protein_coding	NELFB
ENSG00000198113	protein_coding	TOR4A
ENSG00000198435	protein_coding	NRARP
ENSG00000187609	protein_coding	EXD3
ENSG00000188747	protein_coding	NOXA1
ENSG00000188833	protein_coding	ENTPD8
ENSG00000165802	protein_coding	NSMF
ENSG00000130653	protein_coding	PNPLA7
ENSG00000182154	protein_coding	MRPL41
ENSG00000148399	protein_coding	DPH7
ENSG00000165724	protein_coding	ZMYND19
ENSG00000197070	protein_coding	ARRDC1
ENSG00000203993	antisense	ARRDC1-AS1
ENSG00000181090	protein_coding	EHMT1
ENSG00000203987	antisense	AL772363.1
ENSG00000148408	protein_coding	CACNA1B
ENSG00000237419	lincRNA	AL954642.1
ENSG00000254468	lincRNA	AC069287.1
ENSG00000230724	lincRNA	LINC01001
ENSG00000255229	antisense	AC069287.3
ENSG00000177951	protein_coding	BET1L
ENSG00000188076	protein_coding	SCGB1C1
ENSG00000177947	protein_coding	ODF3
ENSG00000254559	antisense	AC069287.2
ENSG00000177963	protein_coding	RIC8A
ENSG00000142082	protein_coding	SIRT3
ENSG00000185627	protein_coding	PSMD13
ENSG00000174885	protein_coding	NLRP6
ENSG00000255026	antisense	AC136475.3
ENSG00000142102	protein_coding	PGGHG
ENSG00000206013	protein_coding	IFITM5
ENSG00000185201	protein_coding	IFITM2
ENSG00000254910	antisense	AC136475.2
ENSG00000185885	protein_coding	IFITM1
ENSG00000251661	antisense	AC136475.1
ENSG00000142089	protein_coding	IFITM3
ENSG00000255089	antisense	AC136475.4
ENSG00000270105	lincRNA	AC136475.8
ENSG00000270030	lincRNA	AC136475.7
ENSG00000255328	lincRNA	AC136475.5
ENSG00000270972	lincRNA	AC136475.9
ENSG00000182272	protein_coding	B4GALNT4
ENSG00000184363	protein_coding	PKP3
ENSG00000185187	protein_coding	SIGIRR
ENSG00000185101	protein_coding	ANO9
ENSG00000174915	protein_coding	PTDSS2
ENSG00000255237	antisense	AC138230.1
ENSG00000023191	protein_coding	RNH1
ENSG00000254739	antisense	AC137894.1
ENSG00000174775	protein_coding	HRAS
ENSG00000161328	protein_coding	LRRC56
ENSG00000185522	protein_coding	LMNTD2
ENSG00000254815	antisense	AP006284.1
ENSG00000099849	protein_coding	RASSF7
ENSG00000247095	lincRNA	MIR210HG
ENSG00000070047	protein_coding	PHRF1
ENSG00000185507	protein_coding	IRF7
ENSG00000099834	protein_coding	CDHR5
ENSG00000070031	protein_coding	SCT
ENSG00000069696	protein_coding	DRD4
ENSG00000177030	protein_coding	DEAF1
ENSG00000255158	antisense	AC131934.1
ENSG00000177106	protein_coding	EPS8L2
ENSG00000177042	protein_coding	TMEM80
ENSG00000269915	antisense	AP006621.4
ENSG00000177156	protein_coding	TALDO1
ENSG00000177225	protein_coding	GATD1
ENSG00000255284	lincRNA	AP006621.3
ENSG00000255142	lincRNA	AP006621.2
ENSG00000184524	protein_coding	CEND1
ENSG00000177542	protein_coding	SLC25A22
ENSG00000274897	protein_coding	PANO1
ENSG00000177595	protein_coding	PIDD1
ENSG00000177600	protein_coding	RPLP2
ENSG00000177666	protein_coding	PNPLA2
ENSG00000255108	antisense	AP006621.1
ENSG00000177685	protein_coding	CRACR2B
ENSG00000177697	protein_coding	CD151
ENSG00000177700	protein_coding	POLR2L
ENSG00000214063	protein_coding	TSPAN4
ENSG00000250397	antisense	AP006623.1
ENSG00000177830	protein_coding	CHID1
ENSG00000183020	protein_coding	AP2A2
ENSG00000184956	protein_coding	MUC6
ENSG00000254872	lincRNA	AC139749.1
ENSG00000198788	protein_coding	MUC2
ENSG00000215182	protein_coding	MUC5AC
ENSG00000117983	protein_coding	MUC5B
ENSG00000255177	antisense	AC061979.1
ENSG00000078902	protein_coding	TOLLIP
ENSG00000255153	antisense	TOLLIP-AS1
ENSG00000174672	protein_coding	BRSK2
ENSG00000182208	protein_coding	MOB2
ENSG00000184545	protein_coding	DUSP8
ENSG00000233930	antisense	KRTAP5-AS1
ENSG00000205869	protein_coding	KRTAP5-1
ENSG00000205867	protein_coding	KRTAP5-2
ENSG00000196224	protein_coding	KRTAP5-3
ENSG00000241598	protein_coding	KRTAP5-4
ENSG00000185940	protein_coding	KRTAP5-5
ENSG00000231487	lincRNA	AP006285.2
ENSG00000205866	lincRNA	FAM99A
ENSG00000205865	antisense	FAM99B
ENSG00000227306	lincRNA	AP006285.1
ENSG00000205864	protein_coding	KRTAP5-6
ENSG00000244242	protein_coding	IFITM10
ENSG00000250644	protein_coding	AC068580.4
ENSG00000117984	protein_coding	CTSD
ENSG00000235027	antisense	AC068580.3
ENSG00000230834	lincRNA	AC068580.2
ENSG00000149043	protein_coding	SYT8
ENSG00000130598	protein_coding	TNNI2
ENSG00000130592	protein_coding	LSP1
ENSG00000283787	protein_coding	PRR33
ENSG00000229671	lincRNA	LINC01150
ENSG00000130595	protein_coding	TNNT3
ENSG00000214026	protein_coding	MRPL23
ENSG00000226416	antisense	MRPL23-AS1
ENSG00000232987	lincRNA	LINC01219
ENSG00000284779	protein_coding	IGF2
ENSG00000167244	protein_coding	IGF2.1
ENSG00000129965	protein_coding	INS-IGF2
ENSG00000099869	antisense	IGF2-AS
ENSG00000254647	protein_coding	INS
ENSG00000180176	protein_coding	TH
ENSG00000183734	protein_coding	ASCL2
ENSG00000110665	protein_coding	C11orf21
ENSG00000064201	protein_coding	TSPAN32
ENSG00000238184	antisense	CD81-AS1
ENSG00000110651	protein_coding	CD81
ENSG00000184281	protein_coding	TSSC4
ENSG00000070985	protein_coding	TRPM5
ENSG00000230483	antisense	AC124057.1
ENSG00000053918	protein_coding	KCNQ1
ENSG00000269821	antisense	KCNQ1OT1
ENSG00000229414	antisense	KCNQ1-AS1
ENSG00000237941	antisense	KCNQ1DN
ENSG00000129757	protein_coding	CDKN1C
ENSG00000254827	protein_coding	SLC22A18AS
ENSG00000110628	protein_coding	SLC22A18
ENSG00000181649	protein_coding	PHLDA2
ENSG00000205531	protein_coding	NAP1L4
ENSG00000183562	antisense	AC131971.1
ENSG00000110619	protein_coding	CARS
ENSG00000247473	antisense	CARS-AS1
ENSG00000021762	protein_coding	OSBPL5
ENSG00000234791	antisense	AC108448.1
ENSG00000182170	protein_coding	MRGPRG
ENSG00000236301	antisense	MRGPRG-AS1
ENSG00000224513	antisense	AC109309.1
ENSG00000184350	protein_coding	MRGPRE
ENSG00000254592	antisense	AC123788.1
ENSG00000005801	protein_coding	ZNF195
ENSG00000254757	lincRNA	AC127526.1
ENSG00000167311	protein_coding	ART5
ENSG00000129744	protein_coding	ART1
ENSG00000129749	protein_coding	CHRNA10
ENSG00000110713	protein_coding	NUP98
ENSG00000148985	protein_coding	PGAP2
ENSG00000177105	protein_coding	RHOG
ENSG00000228661	antisense	AC090587.1
ENSG00000167323	protein_coding	STIM1
ENSG00000167325	protein_coding	RRM1
ENSG00000255276	antisense	RRM1-AS1
ENSG00000254480	lincRNA	AC015689.1
ENSG00000284018	protein_coding	SSU72P5
ENSG00000284306	protein_coding	SSU72P2
ENSG00000283873	protein_coding	SSU72P4
ENSG00000284546	protein_coding	SSU72P3
ENSG00000284438	protein_coding	SSU72P7
ENSG00000221996	protein_coding	OR52B4
ENSG00000132109	protein_coding	TRIM21
ENSG00000181963	protein_coding	OR52K2
ENSG00000196778	protein_coding	OR52K1
ENSG00000197790	protein_coding	OR52M1
ENSG00000171987	protein_coding	C11orf40
ENSG00000226288	protein_coding	OR52I2
ENSG00000232268	protein_coding	OR52I1
ENSG00000167333	protein_coding	TRIM68
ENSG00000197428	protein_coding	OR51D1
ENSG00000180785	protein_coding	OR51E1
ENSG00000167332	protein_coding	OR51E2
ENSG00000167346	protein_coding	MMP26
ENSG00000280021	protein_coding	OR51F1
ENSG00000279270	protein_coding	OR52R1
ENSG00000176925	protein_coding	OR51F2
ENSG00000176922	protein_coding	OR51S1
ENSG00000176900	protein_coding	OR51T1
ENSG00000176895	protein_coding	OR51A7
ENSG00000176893	protein_coding	OR51G2
ENSG00000278870	protein_coding	OR51G1
ENSG00000205497	protein_coding	OR51A4
ENSG00000205496	protein_coding	OR51A2
ENSG00000176798	protein_coding	OR51L1
ENSG00000205495	protein_coding	OR52J3
ENSG00000176787	protein_coding	OR52E2
ENSG00000236897	lincRNA	AC113331.1
ENSG00000171944	protein_coding	OR52A5
ENSG00000182070	protein_coding	OR52A1
ENSG00000176742	protein_coding	OR51V1
ENSG00000224091	antisense	AC104389.1
ENSG00000244734	protein_coding	HBB
ENSG00000223609	protein_coding	HBD
ENSG00000260629	lincRNA	BGLT3
ENSG00000213934	protein_coding	HBG1
ENSG00000284931	protein_coding	AC104389.5
ENSG00000196565	protein_coding	HBG2
ENSG00000239920	protein_coding	AC104389.4
ENSG00000213931	protein_coding	HBE1
ENSG00000183251	protein_coding	OR51B4
ENSG00000167355	protein_coding	OR51B5
ENSG00000279012	protein_coding	OR51B2
ENSG00000176239	protein_coding	OR51B6
ENSG00000184698	protein_coding	OR51M1
ENSG00000167360	protein_coding	OR51Q1
ENSG00000167359	protein_coding	OR51I1
ENSG00000187918	protein_coding	OR51I2
ENSG00000181609	protein_coding	OR52D1
ENSG00000175520	protein_coding	UBQLN3
ENSG00000175518	protein_coding	UBQLNL
ENSG00000181616	protein_coding	OR52H1
ENSG00000187747	protein_coding	OR52B6
ENSG00000121236	protein_coding	TRIM6
ENSG00000258588	protein_coding	TRIM6-TRIM34
ENSG00000258659	protein_coding	TRIM34
ENSG00000132256	protein_coding	TRIM5
ENSG00000132274	protein_coding	TRIM22
ENSG00000181023	protein_coding	OR56B1
ENSG00000181074	protein_coding	OR52N4
ENSG00000181009	protein_coding	OR52N5
ENSG00000181001	protein_coding	OR52N1
ENSG00000180988	protein_coding	OR52N2
ENSG00000205409	protein_coding	OR52E6
ENSG00000183269	protein_coding	OR52E8
ENSG00000180974	protein_coding	OR52E4
ENSG00000277932	protein_coding	OR52E5
ENSG00000184478	protein_coding	OR56A3
ENSG00000188691	protein_coding	OR56A5
ENSG00000183313	protein_coding	OR52L1
ENSG00000183389	protein_coding	OR56A4
ENSG00000180934	protein_coding	OR56A1
ENSG00000180919	protein_coding	OR56B4
ENSG00000255307	protein_coding	OR52B2
ENSG00000175485	protein_coding	OR52W1
ENSG00000267940	lincRNA	AC022762.2
ENSG00000180878	protein_coding	C11orf42
ENSG00000051009	protein_coding	FAM160A2
ENSG00000132259	protein_coding	CNGA4
ENSG00000110148	protein_coding	CCKBR
ENSG00000170955	protein_coding	CAVIN3
ENSG00000282556	lincRNA	AC068733.3
ENSG00000254443	lincRNA	AC068733.1
ENSG00000166311	protein_coding	SMPD1
ENSG00000166313	protein_coding	APBB1
ENSG00000110169	protein_coding	HPX
ENSG00000110171	protein_coding	TRIM3
ENSG00000132254	protein_coding	ARFIP2
ENSG00000132286	protein_coding	TIMM10B
ENSG00000283977	protein_coding	AC084337.2
ENSG00000179532	protein_coding	DNHD1
ENSG00000132275	protein_coding	RRP8
ENSG00000254400	antisense	AC091564.2
ENSG00000166333	protein_coding	ILK
ENSG00000166337	protein_coding	TAF10
ENSG00000166340	protein_coding	TPP1
ENSG00000255680	antisense	AC091564.6
ENSG00000166341	protein_coding	DCHS1
ENSG00000255390	antisense	AC091564.4
ENSG00000255410	antisense	AC091564.5
ENSG00000158042	protein_coding	MRPL17
ENSG00000188124	protein_coding	OR2AG2
ENSG00000279486	protein_coding	OR2AG1
ENSG00000184933	protein_coding	OR6A2
ENSG00000283415	lincRNA	AC087280.2
ENSG00000166363	protein_coding	OR10A5
ENSG00000170790	protein_coding	OR10A2
ENSG00000170782	protein_coding	OR10A4
ENSG00000166368	protein_coding	OR2D2
ENSG00000178358	protein_coding	OR2D3
ENSG00000149054	protein_coding	ZNF215
ENSG00000149050	protein_coding	ZNF214
ENSG00000158077	protein_coding	NLRP14
ENSG00000170748	protein_coding	RBMXL2
ENSG00000255179	lincRNA	AC027804.1
ENSG00000170743	protein_coding	SYT9
ENSG00000251364	antisense	AC107884.1
